NAICs;METRO;STATE;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000
33411;San Antonio, TX;TX;0;0;0;0;0;0;0;0;0;0;*
334611;San Antonio, TX;TX;0;0;0;0;0;0;0;0;0;0;*
423430;San Antonio, TX;TX;513;0;574;578;600;546;540;574;646;0;723
425110;San Antonio, TX;TX;0;0;0;0;0;0;0;0;0;0;405
443120;San Antonio, TX;TX;532;569;917;906;770;914;975;958;0;0;*
454111;San Antonio, TX;TX;0;1461;0;0;0;0;0;0;0;0;*
51;San Antonio, TX;TX;18352;19688;21209;21669;20535;20606;22001;23866;24721;25350;*
511210;San Antonio, TX;TX;532;764;775;702;579;496;560;0;728;0;736
518;San Antonio, TX;TX;4985;4907;5126;4906;3850;3801;4266;4868;4846;0;3682
519130;San Antonio, TX;TX;149;150;134;123;*;*;*;*;*;*;*
52;San Antonio, TX;TX;51762;50358;50657;48429;48335;47236;46693;46429;44979;43464;*
522320;San Antonio, TX;TX;0;0;89;0;71;0;0;0;83;0;86
54151;San Antonio, TX;TX;0;4357;0;3623;4294;0;0;3659;3503;0;3024
611420;San Antonio, TX;TX;0;96;107;0;0;0;0;0;0;0;*
811212;San Antonio, TX;TX;412;441;458;375;389;333;321;309;317;0;361
811213;San Antonio, TX;TX;0;0;0;78;0;0;68;0;0;0;*
10;Sherman-Denison, TX;TX;41534;41707;42662;42529;42787;42047;42005;42060;42143;42855;44362
11;Sherman-Denison, TX;TX;108;101;114;121;104;91;105;106;108;107;99
323115;Sherman-Denison, TX;TX;0;0;0;*;*;*;*;*;0;0;*
423430;Sherman-Denison, TX;TX;0;0;0;*;*;*;*;*;*;*;*
425110;Sherman-Denison, TX;TX;0;0;0;0;0;0;0;0;0;0;*
443120;Sherman-Denison, TX;TX;0;0;15;169;157;156;136;129;114;90;106
454111;Sherman-Denison, TX;TX;0;0;0;0;0;0;*;*;0;0;*
51;Sherman-Denison, TX;TX;477;508;539;566;564;564;524;506;510;543;538
511210;Sherman-Denison, TX;TX;0;0;0;0;0;0;0;0;0;0;*
518;Sherman-Denison, TX;TX;0;0;0;0;0;27;29;38;37;0;31
52;Sherman-Denison, TX;TX;2072;2100;2139;2200;2212;2317;2377;2419;2424;2371;2313
522320;Sherman-Denison, TX;TX;*;*;*;*;*;*;0;*;*;*;*
54151;Sherman-Denison, TX;TX;36;31;30;25;25;32;38;22;10;6;*
611420;Sherman-Denison, TX;TX;*;*;*;*;*;*;*;*;0;*;*
811212;Sherman-Denison, TX;TX;0;*;0;0;0;0;0;0;0;*;*
10;Texarkana, TX-Texarkana, AR;TX;55323;55216;56635;54926;54126;53223;51829;51459;51916;52165;52035
11;Texarkana, TX-Texarkana, AR;TX;156;181;201;0;0;0;212;185;202;200;*
423430;Texarkana, TX-Texarkana, AR;TX;0;0;19;19;21;0;22;0;0;0;*
425110;Texarkana, TX-Texarkana, AR;TX;0;0;0;0;41;45;45;29;28;32;*
443120;Texarkana, TX-Texarkana, AR;TX;0;0;0;0;0;0;0;0;0;0;*
454111;Texarkana, TX-Texarkana, AR;TX;0;0;0;0;0;0;0;0;0;0;*
51;Texarkana, TX-Texarkana, AR;TX;561;598;596;580;533;482;480;506;512;644;670
511210;Texarkana, TX-Texarkana, AR;TX;*;*;0;*;*;*;*;*;*;*;*
518;Texarkana, TX-Texarkana, AR;TX;0;0;0;0;80;0;0;0;0;0;*
52;Texarkana, TX-Texarkana, AR;TX;1902;1927;1986;2029;1952;1712;1529;1451;1449;1425;1409
54151;Texarkana, TX-Texarkana, AR;TX;36;0;0;44;12;0;0;17;16;0;*
611420;Texarkana, TX-Texarkana, AR;TX;*;*;*;*;*;*;0;*;*;*;*
811212;Texarkana, TX-Texarkana, AR;TX;0;0;0;0;0;0;0;0;0;*;*
811213;Texarkana, TX-Texarkana, AR;TX;0;0;*;*;*;*;*;*;*;*;*
10;Tyler, TX;TX;91332;91406;94492;92878;90975;89611;86557;84585;84120;83494;83352
11;Tyler, TX;TX;675;704;709;771;787;844;837;829;868;846;770
334611;Tyler, TX;TX;*;*;*;*;*;0;0;0;0;0;*
423430;Tyler, TX;TX;38;43;50;46;42;0;0;0;48;33;38
425110;Tyler, TX;TX;29;49;59;54;50;39;28;31;35;37;46
443120;Tyler, TX;TX;22;21;44;0;0;0;0;0;0;0;*
454111;Tyler, TX;TX;5;0;0;0;0;0;0;0;0;0;*
51;Tyler, TX;TX;2056;2223;2251;2197;2053;2051;1978;1922;1827;1845;1730
511210;Tyler, TX;TX;38;31;24;0;0;0;18;17;0;0;*
518;Tyler, TX;TX;26;0;0;0;0;0;0;0;0;0;*
519130;Tyler, TX;TX;0;*;*;*;*;*;*;*;*;*;*
52;Tyler, TX;TX;2909;2952;2934;2971;3010;2967;2797;2800;2973;2955;2913
522320;Tyler, TX;TX;0;0;0;*;*;0;0;0;*;*;*
54151;Tyler, TX;TX;160;142;121;120;86;87;58;73;88;77;60
611420;Tyler, TX;TX;0;0;0;0;0;0;0;0;*;*;*
811212;Tyler, TX;TX;21;17;13;0;0;0;0;0;0;18;*
811213;Tyler, TX;TX;0;0;0;*;*;*;*;*;0;0;*
10;Victoria, TX;TX;47861;47912;50399;50134;49330;47979;46538;46426;47521;48791;50040
11;Victoria, TX;TX;0;0;375;0;0;0;0;0;0;343;*
423430;Victoria, TX;TX;*;*;*;*;*;*;*;0;0;*;*
425110;Victoria, TX;TX;0;0;0;0;0;0;0;0;0;0;*
443120;Victoria, TX;TX;18;20;35;35;36;39;37;0;0;0;*
454111;Victoria, TX;TX;0;0;0;0;0;0;0;0;0;*;*
51;Victoria, TX;TX;0;0;0;0;0;0;0;0;0;0;*
511210;Victoria, TX;TX;0;0;0;0;0;0;0;0;0;0;*
518;Victoria, TX;TX;0;0;0;0;21;0;13;0;0;0;*
52;Victoria, TX;TX;1318;1308;0;1419;0;0;1384;0;0;0;*
522320;Victoria, TX;TX;0;0;0;0;0;0;0;0;0;0;*
54151;Victoria, TX;TX;0;0;0;0;0;0;16;23;0;0;17
611420;Victoria, TX;TX;0;0;0;*;*;*;*;*;*;*;*
811212;Victoria, TX;TX;0;0;0;0;0;0;0;0;0;0;*
811213;Victoria, TX;TX;0;0;0;0;0;0;0;0;0;0;*
10;Waco, TX;TX;100264;101373;103290;103782;102167;101174;98712;97335;97716;97734;97976
11;Waco, TX;TX;149;157;167;146;139;139;163;161;274;364;420
323115;Waco, TX;TX;0;0;0;0;0;0;0;0;0;0;*
33411;Waco, TX;TX;*;*;*;*;*;*;0;0;0;*;*
334611;Waco, TX;TX;*;*;0;0;0;*;*;*;*;*;*
423430;Waco, TX;TX;68;77;87;90;85;92;92;92;96;98;86
425110;Waco, TX;TX;0;43;48;46;40;36;16;18;21;19;*
443120;Waco, TX;TX;0;0;97;78;50;102;144;132;137;59;90
454111;Waco, TX;TX;0;9;13;18;0;15;0;0;*;*;*
51;Waco, TX;TX;1347;1514;1660;1736;1764;1781;1773;1795;1771;2003;2065
511210;Waco, TX;TX;23;28;24;0;0;0;0;0;0;0;*
518;Waco, TX;TX;76;75;110;118;0;151;146;131;142;160;258
519130;Waco, TX;TX;0;0;0;0;*;*;*;*;*;*;*
52;Waco, TX;TX;4678;4735;4985;4865;4493;4394;4383;4498;4441;4354;4460
522320;Waco, TX;TX;*;*;*;*;*;0;0;0;0;0;*
54151;Waco, TX;TX;346;268;195;189;205;262;224;134;118;88;72
611420;Waco, TX;TX;*;*;*;*;*;*;0;0;0;0;*
811212;Waco, TX;TX;19;20;15;15;0;0;19;24;14;0;*
811213;Waco, TX;TX;11;9;7;7;8;9;9;0;0;14;*
10;Wichita Falls, TX;TX;56687;57089;60046;60287;60067;58844;59111;58314;59464;60211;59540
11;Wichita Falls, TX;TX;274;312;325;330;313;344;0;334;0;313;*
323115;Wichita Falls, TX;TX;*;*;*;*;0;0;0;0;0;0;*
33411;Wichita Falls, TX;TX;*;*;*;*;*;*;*;0;0;0;*
423430;Wichita Falls, TX;TX;0;0;0;0;0;0;0;0;0;0;*
425110;Wichita Falls, TX;TX;0;0;0;0;0;19;17;0;0;0;*
443120;Wichita Falls, TX;TX;36;0;0;0;0;0;0;0;0;0;*
454111;Wichita Falls, TX;TX;0;0;0;0;0;0;0;0;0;*;*
51;Wichita Falls, TX;TX;1134;1215;0;0;0;0;0;0;0;0;1019
518;Wichita Falls, TX;TX;0;0;0;6;12;12;13;15;15;19;*
519130;Wichita Falls, TX;TX;0;0;0;0;*;*;*;*;*;*;*
52;Wichita Falls, TX;TX;2007;2014;1977;1987;1645;0;0;0;0;0;1722
522320;Wichita Falls, TX;TX;0;0;0;0;0;0;0;0;0;0;*
54151;Wichita Falls, TX;TX;0;0;0;0;0;19;18;24;21;0;*
611420;Wichita Falls, TX;TX;*;0;0;*;*;*;*;*;*;*;*
811212;Wichita Falls, TX;TX;43;42;0;41;41;0;0;0;0;0;*
811213;Wichita Falls, TX;TX;0;0;0;0;0;0;0;0;0;0;*
10;Logan, UT-ID;UT;49509;48950;50724;50030;47988;46731;45695;43947;42738;42237;41338
11;Logan, UT-ID;UT;437;471;0;0;384;0;396;373;419;0;*
323115;Logan, UT-ID;UT;*;*;0;0;0;*;*;*;*;*;*
33411;Logan, UT-ID;UT;*;*;*;0;0;0;0;0;*;0;*
423430;Logan, UT-ID;UT;0;0;0;11;0;0;3;0;6;0;*
425110;Logan, UT-ID;UT;0;0;0;0;0;0;0;0;0;0;*
443120;Logan, UT-ID;UT;0;0;0;0;0;0;0;0;0;0;*
454111;Logan, UT-ID;UT;0;0;0;0;28;7;6;0;0;0;*
51;Logan, UT-ID;UT;693;680;668;1199;1013;761;742;721;708;668;582
511210;Logan, UT-ID;UT;0;0;0;61;0;195;168;150;151;169;169
518;Logan, UT-ID;UT;0;0;0;0;75;59;0;80;70;67;47
519130;Logan, UT-ID;UT;0;0;0;0;*;*;*;*;*;*;*
52;Logan, UT-ID;UT;1192;1292;1358;1176;1224;1512;970;848;842;752;*
522320;Logan, UT-ID;UT;0;0;0;0;0;0;*;*;*;*;*
54151;Logan, UT-ID;UT;130;0;0;0;0;0;0;0;0;120;*
611420;Logan, UT-ID;UT;*;*;0;0;*;*;*;*;*;*;*
811212;Logan, UT-ID;UT;0;0;17;0;0;0;0;0;*;*;*
811213;Logan, UT-ID;UT;0;0;0;0;0;0;0;0;0;0;*
10;Ogden-Clearfield, UT;UT;190222;191005;199360;199866;193344;186126;182228;177333;175539;174328;150342
11;Ogden-Clearfield, UT;UT;687;675;671;671;604;589;568;631;658;0;*
323115;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;0;0;0;0;*
33411;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;0;0;0;0;*
334611;Ogden-Clearfield, UT;UT;0;0;0;0;0;*;*;*;*;0;*
423430;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;0;117;99;91;*
425110;Ogden-Clearfield, UT;UT;33;46;0;33;0;0;0;23;0;0;*
443120;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;0;0;0;0;*
454111;Ogden-Clearfield, UT;UT;0;0;0;203;152;0;93;0;0;0;*
51;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;2552;0;0;2682;2734
511210;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;0;0;0;0;*
518;Ogden-Clearfield, UT;UT;300;289;0;0;0;957;1029;0;0;0;*
519130;Ogden-Clearfield, UT;UT;23;0;0;0;*;*;*;*;*;*;*
52;Ogden-Clearfield, UT;UT;6043;6380;6446;6426;6344;6048;5913;5674;5116;0;*
522320;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;0;0;33;31;*
54151;Ogden-Clearfield, UT;UT;1658;1698;1653;1445;0;1170;0;0;1028;0;*
611420;Ogden-Clearfield, UT;UT;0;0;0;0;0;0;0;0;0;0;*
811212;Ogden-Clearfield, UT;UT;48;67;0;0;0;0;0;149;87;0;*
811213;Ogden-Clearfield, UT;UT;0;83;0;0;0;0;0;0;0;0;*
10;Provo-Orem, UT;UT;166502;167445;177094;178720;169167;160058;152098;144499;143398;146041;144688
11;Provo-Orem, UT;UT;0;1014;978;1054;1102;0;0;0;0;0;*
323115;Provo-Orem, UT;UT;28;21;0;23;31;30;28;0;0;0;*
33411;Provo-Orem, UT;UT;15;16;0;22;21;0;79;0;0;0;*
334611;Provo-Orem, UT;UT;0;277;423;0;0;0;0;0;0;0;*
423430;Provo-Orem, UT;UT;236;337;275;149;157;130;137;140;187;290;464
425110;Provo-Orem, UT;UT;51;67;67;57;58;56;61;48;40;60;60
443120;Provo-Orem, UT;UT;0;282;0;0;0;0;607;541;594;645;825
454111;Provo-Orem, UT;UT;480;472;447;303;243;172;111;0;57;44;37
51;Provo-Orem, UT;UT;0;0;0;0;0;8343;7103;6657;6559;0;8604
511210;Provo-Orem, UT;UT;2484;2590;2839;3013;3029;3214;3028;3137;3208;3525;3993
518;Provo-Orem, UT;UT;1992;1711;1239;991;2338;2384;1822;1441;1292;1573;2176
519130;Provo-Orem, UT;UT;1243;1095;1396;1442;*;*;*;*;*;*;*
52;Provo-Orem, UT;UT;4095;4327;4382;4527;4252;4056;0;0;3753;3469;*
522320;Provo-Orem, UT;UT;175;177;163;155;97;63;54;40;0;0;*
54151;Provo-Orem, UT;UT;0;0;0;0;0;3282;0;0;0;3460;3849
611420;Provo-Orem, UT;UT;0;0;0;0;0;0;153;145;133;119;111
811212;Provo-Orem, UT;UT;32;27;26;29;17;13;14;67;79;120;100
811213;Provo-Orem, UT;UT;*;*;*;*;*;*;*;*;0;0;*
10;St. George, UT;UT;45172;46377;50844;52848;50843;46563;42199;38308;36638;35190;33103
11;St. George, UT;UT;61;50;49;45;68;57;69;58;65;63;66
323115;St. George, UT;UT;0;0;0;0;0;0;0;0;0;0;*
33411;St. George, UT;UT;0;0;0;0;0;0;0;*;*;*;*
423430;St. George, UT;UT;10;0;31;20;40;54;29;0;*;*;*
425110;St. George, UT;UT;0;0;0;0;0;0;0;0;0;0;*
443120;St. George, UT;UT;0;0;0;0;0;0;0;53;62;89;74
454111;St. George, UT;UT;137;120;104;100;65;76;139;161;189;0;*
51;St. George, UT;UT;718;746;816;0;861;883;818;856;706;0;581
511210;St. George, UT;UT;40;41;42;36;25;46;28;9;8;0;*
518;St. George, UT;UT;0;0;0;0;121;144;130;220;108;42;*
519130;St. George, UT;UT;0;0;0;23;*;*;*;*;*;*;*
52;St. George, UT;UT;1145;1231;1344;1419;1384;1244;1215;1100;997;932;855
522320;St. George, UT;UT;0;0;0;0;0;0;0;0;0;0;*
54151;St. George, UT;UT;245;209;273;257;166;120;135;119;85;74;54
811212;St. George, UT;UT;17;17;23;18;14;12;11;0;0;*;*
811213;St. George, UT;UT;*;*;*;0;0;0;0;0;0;0;*
10;Salt Lake City, UT;UT;593738;595648;626881;623824;599971;572802;550518;541997;547639;557961;557433
11;Salt Lake City, UT;UT;367;384;0;0;0;418;403;388;431;426;395
323115;Salt Lake City, UT;UT;185;0;198;182;176;153;146;144;0;139;*
33411;Salt Lake City, UT;UT;500;513;498;556;556;577;578;647;812;1887;2119
334611;Salt Lake City, UT;UT;0;0;0;0;0;0;0;0;0;0;*
423430;Salt Lake City, UT;UT;0;0;1316;0;1061;0;0;884;0;0;*
425110;Salt Lake City, UT;UT;226;263;256;269;330;297;0;0;0;0;*
443120;Salt Lake City, UT;UT;0;767;914;0;927;0;929;941;997;0;1181
454111;Salt Lake City, UT;UT;2417;1901;0;1245;1147;0;0;0;0;0;*
51;Salt Lake City, UT;UT;15506;15767;16462;17740;17678;17198;16569;16781;17825;19725;21018
511210;Salt Lake City, UT;UT;2485;2442;2407;2219;1992;0;0;0;0;1534;*
518;Salt Lake City, UT;UT;0;0;3803;3629;4254;0;4001;4077;4174;0;5164
519130;Salt Lake City, UT;UT;0;355;0;341;*;*;*;*;*;*;*
52;Salt Lake City, UT;UT;37096;38971;40208;40480;38371;36304;35376;35968;36148;36229;33828
522320;Salt Lake City, UT;UT;597;0;0;761;0;0;0;0;0;0;*
54151;Salt Lake City, UT;UT;8687;9071;9917;9407;8770;7455;6435;6735;6481;7710;7856
611420;Salt Lake City, UT;UT;0;63;66;0;0;0;0;0;0;0;*
811212;Salt Lake City, UT;UT;0;110;0;0;0;0;0;72;139;206;282
811213;Salt Lake City, UT;UT;0;0;0;0;0;71;77;82;91;94;144
10;Burlington-South Burlington, VT;VT;3487;93022;96071;96112;95789;96014;96394;11839;8654;8504;96989
11;Burlington-South Burlington, VT;VT;498;480;547;507;482;475;0;0;474;0;*
323115;Burlington-South Burlington, VT;VT;0;0;0;0;0;0;*;*;*;*;*
33411;Burlington-South Burlington, VT;VT;0;0;0;0;0;0;0;71;77;83;*
334611;Burlington-South Burlington, VT;VT;0;9;9;9;0;0;0;0;*;0;*
423430;Burlington-South Burlington, VT;VT;59;96;0;0;57;89;0;0;0;0;*
425110;Burlington-South Burlington, VT;VT;26;23;13;0;0;0;0;0;0;0;*
443120;Burlington-South Burlington, VT;VT;0;0;0;0;0;227;0;168;226;0;*
454111;Burlington-South Burlington, VT;VT;0;45;0;0;0;0;15;0;0;0;*
51;Burlington-South Burlington, VT;VT;0;0;0;0;0;0;0;0;0;0;*
511210;Burlington-South Burlington, VT;VT;178;181;192;236;232;212;208;203;198;0;144
518;Burlington-South Burlington, VT;VT;514;549;596;568;0;0;0;0;0;0;*
519130;Burlington-South Burlington, VT;VT;0;0;0;0;*;*;*;*;*;*;*
52;Burlington-South Burlington, VT;VT;3447;3447;3579;0;0;3884;3972;0;4052;4042;*
522320;Burlington-South Burlington, VT;VT;0;12;0;0;0;0;0;0;0;8;*
54151;Burlington-South Burlington, VT;VT;2354;2071;2056;2050;2012;1912;1854;1765;1711;0;*
611420;Burlington-South Burlington, VT;VT;0;0;0;0;0;0;0;0;0;0;*
811212;Burlington-South Burlington, VT;VT;35;0;0;0;0;38;0;0;0;43;*
811213;Burlington-South Burlington, VT;VT;0;13;13;0;0;0;0;0;14;0;*
10;Blacksburg-Christiansburg-Radford, VA;VA;61003;62278;64683;64934;65386;64918;63897;63466;63046;47284;65006
11;Blacksburg-Christiansburg-Radford, VA;VA;167;175;171;175;193;197;202;198;190;0;*
33411;Blacksburg-Christiansburg-Radford, VA;VA;0;0;0;0;0;0;*;*;*;*;*
423430;Blacksburg-Christiansburg-Radford, VA;VA;0;0;0;0;0;0;0;0;5;0;*
425110;Blacksburg-Christiansburg-Radford, VA;VA;*;*;*;0;0;0;*;*;*;*;*
443120;Blacksburg-Christiansburg-Radford, VA;VA;25;0;0;0;0;0;0;0;0;0;*
454111;Blacksburg-Christiansburg-Radford, VA;VA;0;0;0;0;0;0;0;0;0;0;*
51;Blacksburg-Christiansburg-Radford, VA;VA;488;567;601;613;584;622;624;646;709;0;687
511210;Blacksburg-Christiansburg-Radford, VA;VA;47;32;0;0;48;54;60;74;84;0;*
518;Blacksburg-Christiansburg-Radford, VA;VA;0;0;0;56;57;43;0;25;32;0;9
519130;Blacksburg-Christiansburg-Radford, VA;VA;0;*;0;*;*;*;*;*;*;*;*
52;Blacksburg-Christiansburg-Radford, VA;VA;903;928;977;999;995;941;947;886;856;838;*
522320;Blacksburg-Christiansburg-Radford, VA;VA;*;0;0;0;*;*;*;*;*;*;*
54151;Blacksburg-Christiansburg-Radford, VA;VA;481;443;438;0;0;424;0;466;455;0;518
811212;Blacksburg-Christiansburg-Radford, VA;VA;0;0;0;0;0;0;0;0;0;0;*
811213;Blacksburg-Christiansburg-Radford, VA;VA;0;0;0;0;0;0;0;0;0;0;*
10;Charlottesville, VA;VA;93996;94342;97093;97371;95183;91562;89593;87361;87708;63703;87164
11;Charlottesville, VA;VA;828;829;833;768;810;840;827;788;743;0;854
323115;Charlottesville, VA;VA;*;0;0;0;0;0;*;0;0;0;*
33411;Charlottesville, VA;VA;0;0;0;0;0;0;0;0;0;*;*
423430;Charlottesville, VA;VA;0;0;0;0;38;33;19;0;0;0;36
425110;Charlottesville, VA;VA;0;*;*;0;0;0;0;0;0;0;*
443120;Charlottesville, VA;VA;0;0;46;42;31;0;0;0;109;0;*
454111;Charlottesville, VA;VA;0;0;199;184;169;152;0;0;0;0;*
51;Charlottesville, VA;VA;2104;2124;2267;0;2262;0;2150;2398;2548;0;*
511210;Charlottesville, VA;VA;0;0;0;0;127;106;78;0;0;0;121
518;Charlottesville, VA;VA;136;125;151;150;145;118;123;111;0;0;*
519130;Charlottesville, VA;VA;0;0;0;18;*;*;*;*;*;*;*
52;Charlottesville, VA;VA;1944;1949;2024;2071;2222;0;1992;1932;2048;2173;*
522320;Charlottesville, VA;VA;*;*;*;0;0;0;0;0;0;*;*
54151;Charlottesville, VA;VA;0;1446;1331;0;0;0;0;0;0;0;1058
611420;Charlottesville, VA;VA;0;0;0;0;0;0;0;0;0;0;*
811212;Charlottesville, VA;VA;0;0;0;6;0;6;0;7;0;10;*
811213;Charlottesville, VA;VA;0;0;0;0;0;0;0;35;0;0;*
10;Danville, VA;VA;37069;37941;39448;39675;40026;41727;42251;43207;44069;44261;45355
11;Danville, VA;VA;0;0;0;0;0;0;0;0;0;0;*
33411;Danville, VA;VA;0;0;0;0;0;0;0;0;0;0;*
425110;Danville, VA;VA;*;0;0;0;0;0;0;0;0;0;*
443120;Danville, VA;VA;0;0;0;0;0;0;0;0;0;0;*
454111;Danville, VA;VA;0;0;0;0;0;0;0;0;0;0;*
51;Danville, VA;VA;316;316;343;327;351;343;355;380;393;0;392
518;Danville, VA;VA;0;0;0;8;0;0;0;0;0;0;*
52;Danville, VA;VA;871;953;1039;1067;1050;1082;1054;1068;1032;1057;1045
54151;Danville, VA;VA;68;86;66;61;0;0;23;0;0;0;*
611420;Danville, VA;VA;*;*;*;*;0;*;*;*;*;*;*
811212;Danville, VA;VA;0;0;0;0;0;0;0;0;*;*;*
10;Harrisonburg, VA;VA;48894;48892;50988;51765;51110;49435;49434;48877;48363;48345;47604
11;Harrisonburg, VA;VA;0;0;0;0;0;0;0;0;0;0;*
323115;Harrisonburg, VA;VA;0;0;0;0;0;*;*;*;*;*;*
423430;Harrisonburg, VA;VA;0;0;0;0;0;0;0;0;0;0;*
425110;Harrisonburg, VA;VA;0;0;0;0;0;0;0;0;0;0;*
443120;Harrisonburg, VA;VA;0;0;0;0;0;0;0;0;0;0;*
454111;Harrisonburg, VA;VA;0;0;0;0;0;0;0;*;*;*;*
51;Harrisonburg, VA;VA;1772;1638;1544;1432;1373;1283;1240;1148;987;937;858
511210;Harrisonburg, VA;VA;0;0;0;0;0;0;0;0;0;0;*
518;Harrisonburg, VA;VA;0;0;0;0;0;0;0;17;17;21;*
519130;Harrisonburg, VA;VA;0;0;0;0;*;*;*;*;*;*;*
52;Harrisonburg, VA;VA;1043;1050;1071;1105;1081;1044;983;991;928;922;905
522320;Harrisonburg, VA;VA;*;*;*;*;*;*;0;0;0;*;*
54151;Harrisonburg, VA;VA;95;168;206;190;164;154;130;201;193;210;239
811212;Harrisonburg, VA;VA;*;*;*;*;*;0;0;0;0;0;*
811213;Harrisonburg, VA;VA;*;*;*;*;*;*;*;0;0;0;*
10;Lynchburg, VA;VA;83581;84784;89330;88537;87743;85502;83393;82073;82920;86204;90056
11;Lynchburg, VA;VA;0;0;364;356;345;0;323;277;0;0;*
323115;Lynchburg, VA;VA;0;0;0;0;0;0;0;0;0;0;*
33411;Lynchburg, VA;VA;0;0;0;0;0;0;0;0;*;0;*
423430;Lynchburg, VA;VA;0;0;95;0;0;0;0;0;117;0;*
425110;Lynchburg, VA;VA;0;0;0;0;0;0;0;0;0;0;*
443120;Lynchburg, VA;VA;0;0;0;0;0;46;0;48;49;0;*
454111;Lynchburg, VA;VA;22;21;0;26;17;0;0;0;0;0;*
51;Lynchburg, VA;VA;1039;1091;0;1138;1092;994;1000;959;969;1165;*
511210;Lynchburg, VA;VA;0;0;0;0;0;0;0;0;0;*;*
518;Lynchburg, VA;VA;225;260;290;257;234;0;126;109;116;0;236
519130;Lynchburg, VA;VA;0;0;3;5;*;*;*;*;*;*;*
52;Lynchburg, VA;VA;3139;3126;3550;3570;3513;3377;3125;3084;3186;3416;3419
522320;Lynchburg, VA;VA;0;0;0;0;*;*;*;*;*;*;*
54151;Lynchburg, VA;VA;234;0;0;0;0;188;136;103;0;0;238
611420;Lynchburg, VA;VA;*;*;*;*;0;*;*;*;0;0;*
811212;Lynchburg, VA;VA;0;10;7;0;0;0;0;0;0;0;*
811213;Lynchburg, VA;VA;10;11;11;11;11;15;20;32;38;0;50
10;Richmond, VA;VA;575472;580666;605891;607042;598520;589349;577325;567847;570204;481220;570394
11;Richmond, VA;VA;1251;1251;1325;1384;1340;1376;1388;1364;1532;0;1572
323115;Richmond, VA;VA;17;32;43;46;40;55;39;25;28;0;*
33411;Richmond, VA;VA;82;0;109;0;0;0;0;0;0;0;*
334611;Richmond, VA;VA;0;0;0;0;0;0;0;0;0;0;*
423430;Richmond, VA;VA;1209;1185;1259;1305;1090;901;712;696;773;0;1027
425110;Richmond, VA;VA;205;0;225;244;265;184;218;264;347;0;451
443120;Richmond, VA;VA;0;187;0;0;0;236;212;329;393;0;*
454111;Richmond, VA;VA;0;0;477;0;0;0;73;0;0;0;*
51;Richmond, VA;VA;9234;9948;10283;11259;11171;11037;11172;11698;12146;0;11534
511210;Richmond, VA;VA;163;160;180;205;213;208;232;254;261;0;327
518;Richmond, VA;VA;983;1193;1439;1643;1659;1657;1627;1687;1478;0;1473
519130;Richmond, VA;VA;295;0;162;137;*;*;*;*;*;*;*
52;Richmond, VA;VA;33328;34139;34831;36360;37690;37414;37622;0;38354;0;34216
522320;Richmond, VA;VA;208;180;78;50;50;19;16;11;5;0;*
54151;Richmond, VA;VA;6863;6613;6467;5964;5586;4828;4573;4336;4589;0;3973
611420;Richmond, VA;VA;0;0;0;0;0;0;0;0;0;0;*
811212;Richmond, VA;VA;286;274;266;252;0;295;0;0;216;0;220
811213;Richmond, VA;VA;67;65;75;74;74;48;0;0;57;0;93
10;Roanoke, VA;VA;127890;130150;136993;138439;137985;133888;131018;130694;134950;137643;138934
11;Roanoke, VA;VA;362;343;381;357;327;312;303;293;289;0;248
323115;Roanoke, VA;VA;0;0;0;12;13;12;22;18;0;0;*
334611;Roanoke, VA;VA;*;*;*;*;*;*;*;*;*;0;*
423430;Roanoke, VA;VA;0;26;18;15;0;0;0;73;71;0;79
425110;Roanoke, VA;VA;0;24;21;23;0;0;16;51;0;0;*
443120;Roanoke, VA;VA;0;0;0;0;0;0;0;0;0;0;*
454111;Roanoke, VA;VA;76;481;0;0;0;0;0;0;0;0;*
51;Roanoke, VA;VA;0;0;0;0;0;0;2573;0;3033;3128;*
511210;Roanoke, VA;VA;0;5;0;0;0;0;0;0;0;0;*
518;Roanoke, VA;VA;98;0;0;108;118;106;50;0;348;0;*
519130;Roanoke, VA;VA;0;0;0;0;*;*;*;*;*;*;*
52;Roanoke, VA;VA;0;5951;6179;0;6715;0;0;0;7019;6999;*
522320;Roanoke, VA;VA;0;12;0;0;0;4;0;0;0;0;*
54151;Roanoke, VA;VA;0;0;0;0;0;0;2023;2061;0;0;2069
611420;Roanoke, VA;VA;0;0;0;0;0;0;0;0;0;0;*
811212;Roanoke, VA;VA;5;25;0;23;23;24;25;21;0;0;28
811213;Roanoke, VA;VA;12;12;0;14;14;12;11;28;26;0;*
10;Virginia Beach-Norfolk-Newport News, VA-NC;VA;70964;712354;740397;744054;739194;731870;719766;706387;701845;599596;692900
11;Virginia Beach-Norfolk-Newport News, VA-NC;VA;955;955;1080;1149;1145;1224;1240;1225;1254;0;1307
323115;Virginia Beach-Norfolk-Newport News, VA-NC;VA;13;0;18;15;17;13;0;0;0;0;*
33411;Virginia Beach-Norfolk-Newport News, VA-NC;VA;0;0;0;0;0;0;0;1687;1965;0;3842
