NAICs;METRO;STATE;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000
54151;Clarksville, TN-KY;TN;73519;59712;0;47097;44016;0;0;0;26070;0;*
611420;Clarksville, TN-KY;TN;*;*;*;0;0;0;*;*;*;*;*
811212;Clarksville, TN-KY;TN;0;0;0;0;0;0;27959;0;0;0;*
811213;Clarksville, TN-KY;TN;0;0;0;0;0;*;*;*;*;*;*
10;Cleveland, TN;TN;159981;156885;159396;94427;148485;143198;140071;76622;74666;72655;120238
11;Cleveland, TN;TN;0;0;0;0;0;0;0;0;19534;0;*
323115;Cleveland, TN;TN;0;0;*;*;*;*;*;*;*;*;*
423430;Cleveland, TN;TN;0;0;0;0;0;0;0;0;0;0;*
425110;Cleveland, TN;TN;0;*;*;*;*;*;*;*;0;0;*
443120;Cleveland, TN;TN;0;29172;0;0;24794;0;35239;42188;0;0;*
454111;Cleveland, TN;TN;27441;21769;0;0;0;0;0;0;*;*;*
51;Cleveland, TN;TN;37372;37101;36172;0;0;0;0;30251;29920;31570;*
518;Cleveland, TN;TN;0;0;*;*;0;0;0;0;0;0;*
519130;Cleveland, TN;TN;*;*;0;0;*;*;*;*;*;*;*
52;Cleveland, TN;TN;41638;41356;39842;39286;39662;0;35553;33535;31345;29104;*
522320;Cleveland, TN;TN;0;0;0;0;0;0;0;0;0;*;*
54151;Cleveland, TN;TN;123775;0;0;0;0;0;0;0;0;0;*
611420;Cleveland, TN;TN;0;0;0;0;0;0;*;*;*;*;*
811212;Cleveland, TN;TN;*;*;0;*;0;0;*;*;0;0;*
811213;Cleveland, TN;TN;0;0;0;0;0;0;0;0;0;0;*
10;Jackson, TN;TN;169346;168266;169768;163437;159365;155324;87336;82532;80324;78257;71755
11;Jackson, TN;TN;0;0;0;0;0;0;0;0;0;0;*
423430;Jackson, TN;TN;*;*;0;0;0;0;0;0;0;0;*
425110;Jackson, TN;TN;0;0;0;0;0;0;0;0;0;0;*
443120;Jackson, TN;TN;25351;27063;24921;22378;22466;22330;24117;0;0;0;*
454111;Jackson, TN;TN;0;0;0;0;0;0;0;0;0;*;*
51;Jackson, TN;TN;38168;38017;0;36106;35120;34786;36732;33901;0;0;*
518;Jackson, TN;TN;0;0;*;0;0;0;0;0;0;0;*
52;Jackson, TN;TN;50173;48650;48220;44701;42743;39619;41549;39189;38514;36514;*
522320;Jackson, TN;TN;*;0;0;*;*;*;*;*;*;*;*
54151;Jackson, TN;TN;0;0;0;0;48220;42441;0;61038;0;0;24670
611420;Jackson, TN;TN;0;0;0;*;*;*;*;*;*;*;*
811212;Jackson, TN;TN;0;0;0;*;*;*;*;*;*;0;*
811213;Jackson, TN;TN;0;0;0;0;0;0;0;0;0;0;*
10;Johnson City, TN;TN;97407;101901;90906;87203;84318;80661;79923;74235;74598;69893;65991
11;Johnson City, TN;TN;31050;0;0;0;0;0;0;0;0;0;*
323115;Johnson City, TN;TN;*;*;0;*;*;*;*;0;0;0;*
423430;Johnson City, TN;TN;0;0;0;0;0;0;49391;0;0;0;*
425110;Johnson City, TN;TN;36399;0;38940;39119;0;44873;41262;36047;0;38149;*
443120;Johnson City, TN;TN;0;0;0;0;0;30166;0;0;0;0;*
454111;Johnson City, TN;TN;0;0;0;0;*;0;0;0;*;*;*
51;Johnson City, TN;TN;43294;41550;41986;39105;39217;36591;0;35113;36734;35208;33128
511210;Johnson City, TN;TN;*;*;*;*;*;0;0;0;0;0;*
518;Johnson City, TN;TN;0;0;0;0;0;0;0;0;0;0;*
519130;Johnson City, TN;TN;0;0;0;0;*;*;*;*;*;*;*
52;Johnson City, TN;TN;37064;36448;38963;38843;37481;35604;33554;32193;30749;30742;29821
522320;Johnson City, TN;TN;*;*;*;*;*;*;*;0;0;0;*
54151;Johnson City, TN;TN;0;0;0;0;0;0;69421;69415;0;0;58396
611420;Johnson City, TN;TN;0;0;0;0;*;*;*;*;*;*;*
811212;Johnson City, TN;TN;*;0;0;0;0;39044;41309;0;0;0;*
811213;Johnson City, TN;TN;0;0;0;0;0;0;0;0;0;0;*
10;Kingsport-Bristol-Bristol, TN-VA;TN;97237;163552;164065;159769;155689;148301;146019;79949;76873;132776;71187
11;Kingsport-Bristol-Bristol, TN-VA;TN;23906;0;0;22579;23379;0;22916;0;0;0;19606
423430;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;0;0;0;86045;81638;0;68874
425110;Kingsport-Bristol-Bristol, TN-VA;TN;53864;47879;57708;51267;45740;40695;40658;0;0;0;36819
443120;Kingsport-Bristol-Bristol, TN-VA;TN;44397;0;0;0;0;0;0;0;0;0;*
454111;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;0;0;0;0;0;0;*
51;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;0;0;0;37553;35537;35331;*
511210;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;0;0;0;0;0;0;*
518;Kingsport-Bristol-Bristol, TN-VA;TN;0;66311;59639;51164;48284;0;52987;0;0;0;*
519130;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;*;*;*;*;*;*;*
52;Kingsport-Bristol-Bristol, TN-VA;TN;47406;45684;45578;44301;41563;38842;38604;38144;34569;33017;32537
522320;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;0;*;*;*;0;0;*
54151;Kingsport-Bristol-Bristol, TN-VA;TN;51198;47217;56202;0;0;48527;0;0;0;0;53820
611420;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;0;0;0;0;0;0;*
811212;Kingsport-Bristol-Bristol, TN-VA;TN;25470;0;0;0;0;0;0;0;0;0;*
811213;Kingsport-Bristol-Bristol, TN-VA;TN;0;0;0;0;0;0;0;0;*;0;*
10;Knoxville, TN;TN;112352;106960;107914;107049;103071;99145;98970;159904;90330;86183;144769
11;Knoxville, TN;TN;29595;28127;0;0;26596;25325;24960;23424;22459;0;21853
323115;Knoxville, TN;TN;0;0;0;0;0;0;0;0;0;0;*
33411;Knoxville, TN;TN;0;0;0;0;0;0;0;0;55689;0;*
423430;Knoxville, TN;TN;88494;85047;79736;0;0;0;0;0;0;0;*
425110;Knoxville, TN;TN;54197;53034;61860;56868;58055;0;0;0;40036;0;*
443120;Knoxville, TN;TN;0;0;0;0;0;0;0;0;0;0;*
454111;Knoxville, TN;TN;33660;29257;23397;20487;15423;0;0;19371;0;0;*
51;Knoxville, TN;TN;0;0;0;0;0;50797;0;0;0;42247;*
511210;Knoxville, TN;TN;55967;0;93593;77940;70167;67578;70450;61073;0;0;74759
518;Knoxville, TN;TN;57713;57625;57170;56079;46938;0;42069;43325;42474;0;*
519130;Knoxville, TN;TN;0;0;0;34154;*;*;*;*;*;*;*
52;Knoxville, TN;TN;0;0;50338;49495;48735;45559;0;0;40633;38672;*
522320;Knoxville, TN;TN;0;0;0;0;0;0;0;0;0;0;*
54151;Knoxville, TN;TN;0;0;0;0;0;0;69142;0;0;0;*
611420;Knoxville, TN;TN;0;0;0;0;0;0;0;0;50311;0;44581
811212;Knoxville, TN;TN;0;52123;47665;49101;47598;77642;0;56649;0;0;*
811213;Knoxville, TN;TN;0;0;0;0;0;0;0;37111;0;0;*
10;Memphis, TN-MS-AR;TN;199225;195810;191713;186130;181216;174285;169355;86399;83260;79899;141547
11;Memphis, TN-MS-AR;TN;28536;28798;28680;27275;0;24714;24116;21969;21546;0;20132
323115;Memphis, TN-MS-AR;TN;0;0;0;0;0;0;0;0;0;0;*
33411;Memphis, TN-MS-AR;TN;0;0;0;0;0;0;0;0;0;0;*
334611;Memphis, TN-MS-AR;TN;*;*;0;0;0;0;0;0;0;0;*
423430;Memphis, TN-MS-AR;TN;62736;59688;57756;51475;50577;0;0;0;48995;0;43980
425110;Memphis, TN-MS-AR;TN;63281;50386;50048;55317;56424;0;48509;48895;0;0;*
443120;Memphis, TN-MS-AR;TN;0;0;0;0;0;0;36054;32676;34920;0;*
454111;Memphis, TN-MS-AR;TN;0;0;0;0;0;0;0;0;0;0;*
51;Memphis, TN-MS-AR;TN;0;46576;0;0;0;0;0;0;0;0;38068
511210;Memphis, TN-MS-AR;TN;0;0;0;0;0;0;0;0;0;0;*
518;Memphis, TN-MS-AR;TN;45098;0;42451;49638;47655;43759;47468;43854;45051;0;*
519130;Memphis, TN-MS-AR;TN;0;0;46889;0;*;*;*;*;*;*;*
52;Memphis, TN-MS-AR;TN;99289;94804;96323;94783;87398;81240;89347;81135;72438;68500;60524
522320;Memphis, TN-MS-AR;TN;45924;53570;55216;69610;52580;53062;226646;0;0;0;*
54151;Memphis, TN-MS-AR;TN;63597;62273;60488;60557;56624;54272;55962;51303;57998;0;53521
611420;Memphis, TN-MS-AR;TN;0;0;0;0;0;0;0;0;43331;0;43011
811212;Memphis, TN-MS-AR;TN;0;35613;36193;37197;36311;37797;35145;34418;33805;0;34573
811213;Memphis, TN-MS-AR;TN;31038;33690;0;24558;23132;26596;25274;28661;28198;0;34020
10;Morristown, TN;TN;148870;145994;145976;145085;143538;138230;135628;128443;124942;69286;114861
11;Morristown, TN;TN;0;0;0;0;0;15884;0;18093;0;0;*
423430;Morristown, TN;TN;0;0;0;0;0;38465;0;0;0;0;*
425110;Morristown, TN;TN;0;0;0;0;0;0;0;0;0;0;*
443120;Morristown, TN;TN;0;0;0;0;0;0;0;0;0;0;19503
454111;Morristown, TN;TN;0;0;0;0;0;0;0;0;0;0;*
51;Morristown, TN;TN;0;0;30292;52828;0;54967;0;55936;0;0;46676
511210;Morristown, TN;TN;0;0;0;0;0;0;0;0;*;*;*
518;Morristown, TN;TN;0;0;0;0;0;0;0;0;0;0;*
52;Morristown, TN;TN;39377;0;39948;40204;0;0;0;0;0;32039;*
54151;Morristown, TN;TN;52405;38853;0;0;60462;68541;45592;45911;0;0;*
611420;Morristown, TN;TN;*;0;0;0;0;0;0;0;*;*;*
10;Nashville-Davidson--Murfreesboro, TN;TN;187940;185028;185877;179945;172234;164784;161087;153219;148125;81586;138824
11;Nashville-Davidson--Murfreesboro, TN;TN;34789;34015;32687;31243;30681;30554;29456;29894;28213;0;27524
323115;Nashville-Davidson--Murfreesboro, TN;TN;0;0;34942;34045;33572;31738;30739;35880;33308;0;29309
33411;Nashville-Davidson--Murfreesboro, TN;TN;48957;48919;0;48090;0;0;0;0;0;0;*
334611;Nashville-Davidson--Murfreesboro, TN;TN;0;0;0;0;0;0;0;0;0;0;*
423430;Nashville-Davidson--Murfreesboro, TN;TN;106468;96641;99259;96573;89782;0;84211;80076;79656;79009;*
425110;Nashville-Davidson--Murfreesboro, TN;TN;0;44717;0;57874;57339;63688;51897;0;0;0;32784
443120;Nashville-Davidson--Murfreesboro, TN;TN;0;0;0;61637;0;0;0;52667;0;0;*
454111;Nashville-Davidson--Murfreesboro, TN;TN;0;0;0;0;0;0;0;0;0;0;*
51;Nashville-Davidson--Murfreesboro, TN;TN;0;0;0;0;0;0;0;0;0;0;42130
511210;Nashville-Davidson--Murfreesboro, TN;TN;0;153850;0;130616;222079;75120;72251;71946;68320;0;80393
518;Nashville-Davidson--Murfreesboro, TN;TN;60504;0;56461;70995;63217;60436;61100;55182;48954;0;54568
519130;Nashville-Davidson--Murfreesboro, TN;TN;67774;64089;59808;57273;*;*;*;*;*;*;*
52;Nashville-Davidson--Murfreesboro, TN;TN;0;0;0;0;0;0;0;0;0;0;57457
522320;Nashville-Davidson--Murfreesboro, TN;TN;63395;60316;62473;76035;78307;62269;55756;48972;51743;0;41362
54151;Nashville-Davidson--Murfreesboro, TN;TN;79161;0;77779;70819;68907;64810;63303;67097;64818;0;65108
611420;Nashville-Davidson--Murfreesboro, TN;TN;0;0;0;0;0;0;0;0;0;0;*
811212;Nashville-Davidson--Murfreesboro, TN;TN;0;47801;46976;40992;0;53946;0;0;33713;0;*
811213;Nashville-Davidson--Murfreesboro, TN;TN;39262;38506;40207;37085;39849;40714;39529;0;0;0;*
10;Abilene, TX;TX;147074;146625;143283;139706;133210;130069;70968;66428;61297;58945;56144
11;Abilene, TX;TX;28828;28118;27869;26124;23947;22602;20115;22022;22168;21119;19136
33411;Abilene, TX;TX;*;0;0;0;0;0;0;0;0;0;*
334611;Abilene, TX;TX;*;*;*;*;*;*;*;*;0;0;*
423430;Abilene, TX;TX;*;*;*;*;*;0;38735;34409;34963;0;*
425110;Abilene, TX;TX;0;0;0;0;*;*;0;0;0;0;*
443120;Abilene, TX;TX;33471;17605;9998;0;0;0;0;0;0;0;*
454111;Abilene, TX;TX;0;0;0;0;*;0;0;*;*;*;*
51;Abilene, TX;TX;0;0;0;0;0;0;0;0;0;0;*
511210;Abilene, TX;TX;*;0;0;0;0;0;0;0;0;0;*
518;Abilene, TX;TX;0;31542;0;33188;31632;0;0;0;0;0;*
519130;Abilene, TX;TX;*;*;0;0;*;*;*;*;*;*;*
52;Abilene, TX;TX;41831;41608;41402;38995;41010;38067;34957;32639;31975;30795;29630
522320;Abilene, TX;TX;0;0;0;0;0;*;*;*;*;*;*
54151;Abilene, TX;TX;0;0;47765;47415;0;0;0;41517;0;0;*
611420;Abilene, TX;TX;0;0;0;0;0;0;0;0;*;*;*
811212;Abilene, TX;TX;0;0;0;0;30803;0;0;0;0;0;*
811213;Abilene, TX;TX;*;*;*;*;*;*;0;0;0;0;*
10;Amarillo, TX;TX;178208;175974;171949;165102;158085;148891;145882;143273;142834;138134;78123
11;Amarillo, TX;TX;41391;43523;40747;36344;33624;32553;0;0;0;0;27810
323115;Amarillo, TX;TX;0;0;0;0;0;0;0;0;0;0;*
334611;Amarillo, TX;TX;*;*;*;*;*;*;*;*;*;0;*
423430;Amarillo, TX;TX;0;431651;326645;225328;78958;0;0;0;0;0;*
425110;Amarillo, TX;TX;0;57295;65115;0;68288;0;51783;0;0;0;*
443120;Amarillo, TX;TX;0;0;0;0;0;0;0;0;0;0;*
454111;Amarillo, TX;TX;0;38671;49586;0;0;0;0;0;0;0;*
51;Amarillo, TX;TX;43037;41984;0;0;0;0;0;0;0;35515;*
511210;Amarillo, TX;TX;0;0;56106;0;0;0;0;0;0;0;*
518;Amarillo, TX;TX;0;0;0;0;0;0;47042;0;0;0;*
519130;Amarillo, TX;TX;0;0;0;0;*;*;*;*;*;*;*
52;Amarillo, TX;TX;0;0;0;42973;42717;41326;38265;0;35644;0;33161
522320;Amarillo, TX;TX;42032;38025;0;0;0;0;0;0;0;*;*
54151;Amarillo, TX;TX;0;54373;54986;0;0;0;46068;0;0;38733;*
611420;Amarillo, TX;TX;*;*;0;0;0;0;0;0;0;0;*
811212;Amarillo, TX;TX;0;0;0;0;18607;0;0;0;0;14837;*
811213;Amarillo, TX;TX;0;0;0;0;0;0;0;0;0;0;*
10;Austin-Round Rock, TX;TX;106611;102780;103527;101825;101722;97588;94711;89434;86451;83523;82898
11;Austin-Round Rock, TX;TX;23409;22593;22466;22426;0;0;0;0;19928;19310;18687
323115;Austin-Round Rock, TX;TX;47774;41374;42649;41741;41844;0;0;32746;29371;30506;*
33411;Austin-Round Rock, TX;TX;162654;0;0;0;0;124961;124764;117106;105137;110636;*
334611;Austin-Round Rock, TX;TX;0;0;0;0;0;97416;0;0;0;0;74763
423430;Austin-Round Rock, TX;TX;0;0;0;94606;85163;96064;99118;96618;90788;0;174214
425110;Austin-Round Rock, TX;TX;101513;93152;93055;96360;90764;87932;89846;72276;68288;0;*
443120;Austin-Round Rock, TX;TX;93634;87595;76723;73502;72977;74957;67480;63041;66244;0;58341
454111;Austin-Round Rock, TX;TX;39884;51046;57686;62065;58505;57952;0;0;0;0;*
51;Austin-Round Rock, TX;TX;72305;69784;71119;69726;64623;62729;64747;62602;60956;62338;66899
511210;Austin-Round Rock, TX;TX;0;0;0;0;0;0;93163;0;83125;0;94381
518;Austin-Round Rock, TX;TX;0;0;73140;75411;0;0;0;0;0;0;*
519130;Austin-Round Rock, TX;TX;62244;60451;68258;0;*;*;*;*;*;*;*
52;Austin-Round Rock, TX;TX;70253;67187;67597;66059;62915;59066;55477;54041;51031;49349;45891
522320;Austin-Round Rock, TX;TX;66163;66662;52189;0;0;67519;72360;47794;50492;37278;*
54151;Austin-Round Rock, TX;TX;0;0;0;0;95900;0;81214;0;0;0;74144
611420;Austin-Round Rock, TX;TX;0;0;79684;72098;0;0;52969;46478;48789;0;56362
811212;Austin-Round Rock, TX;TX;28876;27240;0;0;42789;0;0;0;0;0;*
811213;Austin-Round Rock, TX;TX;45167;0;47221;49041;57645;54455;0;0;0;0;*
10;Beaumont-Port Arthur, TX;TX;186816;184903;182736;166073;156277;150557;143843;138554;136412;133499;129779
11;Beaumont-Port Arthur, TX;TX;37108;40009;39346;39476;37369;31202;27078;24665;21873;22980;21817
323115;Beaumont-Port Arthur, TX;TX;0;*;0;0;0;0;0;0;0;0;*
423430;Beaumont-Port Arthur, TX;TX;0;58987;70441;0;0;0;0;0;42183;0;*
425110;Beaumont-Port Arthur, TX;TX;28210;26328;24308;22668;19101;19626;0;0;18240;0;*
443120;Beaumont-Port Arthur, TX;TX;0;0;0;0;0;0;0;0;0;0;*
454111;Beaumont-Port Arthur, TX;TX;0;0;0;0;0;0;0;*;0;*;*
51;Beaumont-Port Arthur, TX;TX;45442;45614;46112;43818;42355;43106;40098;36335;36978;35118;33731
511210;Beaumont-Port Arthur, TX;TX;0;0;0;0;0;0;0;0;0;0;*
518;Beaumont-Port Arthur, TX;TX;0;0;0;0;0;0;0;39498;0;0;42092
519130;Beaumont-Port Arthur, TX;TX;0;0;0;0;*;*;*;*;*;*;*
52;Beaumont-Port Arthur, TX;TX;45814;43704;43898;42901;41459;39210;40415;39004;37323;36234;35793
522320;Beaumont-Port Arthur, TX;TX;0;0;*;*;*;*;*;*;*;*;*
54151;Beaumont-Port Arthur, TX;TX;63207;33991;30982;26433;21857;43694;0;0;0;55700;*
611420;Beaumont-Port Arthur, TX;TX;0;0;0;0;0;0;0;0;0;0;*
811212;Beaumont-Port Arthur, TX;TX;0;0;21190;0;0;0;0;0;0;0;*
811213;Beaumont-Port Arthur, TX;TX;0;0;42273;39989;40145;36524;36257;37282;0;36192;*
10;Brownsville-Harlingen, TX;TX;171582;170062;170028;162134;154707;150954;142833;138791;134088;127040;122764
11;Brownsville-Harlingen, TX;TX;21447;19958;19026;17808;17415;16906;15797;15777;15497;15743;*
323115;Brownsville-Harlingen, TX;TX;0;0;0;0;0;0;0;0;0;0;*
33411;Brownsville-Harlingen, TX;TX;*;*;0;0;0;0;*;*;*;*;*
423430;Brownsville-Harlingen, TX;TX;0;0;0;0;0;0;0;0;0;0;*
425110;Brownsville-Harlingen, TX;TX;*;*;*;0;0;0;0;0;0;0;*
443120;Brownsville-Harlingen, TX;TX;28858;27076;17746;16879;21852;24947;16360;0;0;18855;*
454111;Brownsville-Harlingen, TX;TX;0;0;0;0;0;0;0;0;0;*;*
51;Brownsville-Harlingen, TX;TX;36374;35518;36339;38757;37491;35508;35573;33541;31924;32341;28548
511210;Brownsville-Harlingen, TX;TX;0;0;0;0;0;0;0;0;0;0;*
518;Brownsville-Harlingen, TX;TX;0;26296;0;0;30932;24256;0;0;0;0;24650
519130;Brownsville-Harlingen, TX;TX;0;0;0;0;*;*;*;*;*;*;*
52;Brownsville-Harlingen, TX;TX;34902;32209;31784;34040;35497;32239;33184;32060;30379;29817;28817
522320;Brownsville-Harlingen, TX;TX;*;*;*;0;0;17208;0;16625;0;0;*
54151;Brownsville-Harlingen, TX;TX;44753;37304;46006;50696;45697;42768;41764;26685;36925;45048;*
611420;Brownsville-Harlingen, TX;TX;0;0;0;0;0;0;0;0;0;0;*
811212;Brownsville-Harlingen, TX;TX;0;19355;16027;18065;18349;16806;13686;10448;13836;18027;*
811213;Brownsville-Harlingen, TX;TX;0;*;*;0;0;0;0;0;0;0;*
10;College Station-Bryan, TX;TX;158014;162521;160020;154390;145171;140642;136190;131468;126975;123097;117033
11;College Station-Bryan, TX;TX;33721;32331;33867;31715;0;0;26172;24685;23923;24257;*
323115;College Station-Bryan, TX;TX;0;*;*;*;*;*;*;*;*;*;*
423430;College Station-Bryan, TX;TX;0;0;0;0;0;98209;0;0;42572;0;*
425110;College Station-Bryan, TX;TX;0;45371;46811;41298;29457;26194;22339;20882;20081;0;*
443120;College Station-Bryan, TX;TX;0;0;0;0;0;0;0;0;0;0;*
454111;College Station-Bryan, TX;TX;41212;0;41713;0;0;0;0;0;0;0;*
51;College Station-Bryan, TX;TX;43763;44530;40111;40198;43045;39744;38947;32731;31558;0;31004
511210;College Station-Bryan, TX;TX;0;0;0;0;0;0;0;0;0;0;*
518;College Station-Bryan, TX;TX;25336;0;0;0;0;0;55159;27815;30178;27377;26269
519130;College Station-Bryan, TX;TX;0;0;0;0;*;*;*;*;*;*;*
52;College Station-Bryan, TX;TX;48817;48345;45427;46604;45230;47081;40083;38901;37884;37688;*
522320;College Station-Bryan, TX;TX;0;0;0;0;0;0;0;0;*;*;*
54151;College Station-Bryan, TX;TX;44556;0;0;59335;54616;42937;40661;0;0;0;*
611420;College Station-Bryan, TX;TX;*;*;0;0;0;0;0;0;0;0;*
811212;College Station-Bryan, TX;TX;77253;70253;59848;65505;70346;15770;18770;20882;18358;0;*
811213;College Station-Bryan, TX;TX;0;0;0;0;0;0;0;0;0;0;*
10;Corpus Christi, TX;TX;174979;172648;171756;167293;158581;150192;146879;139222;133137;127725;124406
11;Corpus Christi, TX;TX;0;24761;25937;24420;22808;22508;21934;21828;20510;20273;19255
323115;Corpus Christi, TX;TX;0;0;0;0;0;0;0;*;*;*;*
33411;Corpus Christi, TX;TX;*;*;*;*;0;0;0;0;0;0;*
423430;Corpus Christi, TX;TX;44665;69778;78045;0;0;0;0;0;0;52510;*
425110;Corpus Christi, TX;TX;0;0;0;0;0;12983;0;17819;19749;0;*
443120;Corpus Christi, TX;TX;0;0;0;0;0;0;0;0;0;0;*
454111;Corpus Christi, TX;TX;0;0;43479;0;*;0;*;0;0;0;*
51;Corpus Christi, TX;TX;44329;43624;43054;41950;41000;42310;43443;38885;37699;37019;32122
511210;Corpus Christi, TX;TX;0;0;*;0;0;0;0;0;0;0;*
518;Corpus Christi, TX;TX;0;0;0;0;38575;40263;49546;38218;36277;0;24794
519130;Corpus Christi, TX;TX;46472;0;45208;46973;*;*;*;*;*;*;*
52;Corpus Christi, TX;TX;47232;45403;46662;46971;45587;43476;46446;43010;40988;37767;36494
522320;Corpus Christi, TX;TX;0;0;0;0;0;0;0;0;0;0;*
54151;Corpus Christi, TX;TX;0;0;54261;0;58476;52533;0;45981;0;52066;46266
611420;Corpus Christi, TX;TX;0;0;0;0;0;0;0;0;0;0;*
811212;Corpus Christi, TX;TX;0;0;0;0;0;0;0;30198;0;0;*
811213;Corpus Christi, TX;TX;78463;83228;84557;85462;75993;72249;0;65063;0;0;*
10;Dallas-Fort Worth-Arlington, TX;TX;214433;210103;204981;199327;191567;182209;175157;167891;164029;158179;152383
11;Dallas-Fort Worth-Arlington, TX;TX;0;0;0;0;28042;0;0;0;0;0;23879
323115;Dallas-Fort Worth-Arlington, TX;TX;45643;45164;42811;41284;40151;38082;38091;38422;41249;0;37379
33411;Dallas-Fort Worth-Arlington, TX;TX;110909;104064;107820;116688;0;96814;88298;85019;79849;0;81425
334611;Dallas-Fort Worth-Arlington, TX;TX;123452;115553;106847;105386;98681;89186;92274;88755;88968;0;89224
423430;Dallas-Fort Worth-Arlington, TX;TX;123628;118775;117270;115690;105464;100281;99135;93808;93234;0;92969
425110;Dallas-Fort Worth-Arlington, TX;TX;67696;63586;66679;69312;65968;62308;0;0;0;0;*
443120;Dallas-Fort Worth-Arlington, TX;TX;66294;68651;60522;61072;58277;51920;49992;51425;51623;0;53515
454111;Dallas-Fort Worth-Arlington, TX;TX;55355;55782;55589;55105;0;0;0;43746;40770;0;*
51;Dallas-Fort Worth-Arlington, TX;TX;0;0;0;0;71049;0;0;0;0;0;*
511210;Dallas-Fort Worth-Arlington, TX;TX;115503;110615;110586;106360;0;0;0;86947;86021;0;88162
518;Dallas-Fort Worth-Arlington, TX;TX;95886;118966;105159;85324;82348;80042;80846;75158;77269;0;79045
519130;Dallas-Fort Worth-Arlington, TX;TX;90128;79408;83263;0;*;*;*;*;*;*;*
52;Dallas-Fort Worth-Arlington, TX;TX;0;0;75243;74834;70282;66502;0;0;0;0;*
522320;Dallas-Fort Worth-Arlington, TX;TX;0;0;0;0;48791;0;0;0;0;0;36130
54151;Dallas-Fort Worth-Arlington, TX;TX;0;84276;86703;0;0;0;82854;0;0;0;80490
611420;Dallas-Fort Worth-Arlington, TX;TX;63486;65497;0;66061;68523;65756;62476;0;57439;0;50868
811212;Dallas-Fort Worth-Arlington, TX;TX;43899;45054;50517;59006;49106;43183;42789;40692;43411;0;43708
811213;Dallas-Fort Worth-Arlington, TX;TX;61378;54390;51177;51167;50761;44050;44179;46476;46253;0;41912
10;El Paso, TX;TX;173444;170478;167151;159749;154232;147843;144054;139532;135242;127777;123178
11;El Paso, TX;TX;21355;20333;20749;17661;17606;17248;18250;17501;15903;15209;15441
323115;El Paso, TX;TX;0;0;0;0;0;0;0;0;0;*;*
33411;El Paso, TX;TX;174402;0;166073;90258;59336;0;0;0;39076;34419;29541
423430;El Paso, TX;TX;55463;57034;54009;54124;52432;48903;46542;47052;49018;46044;42242
425110;El Paso, TX;TX;57135;50185;54322;52644;48389;48836;39148;36241;34365;35466;27620
443120;El Paso, TX;TX;0;0;0;0;0;0;0;0;0;0;*
454111;El Paso, TX;TX;0;0;0;0;0;0;0;0;0;0;*
51;El Paso, TX;TX;42117;40983;41334;42184;43153;39073;36110;28203;33807;31953;28123
511210;El Paso, TX;TX;39387;44574;75437;82896;76164;35198;82332;70748;61190;57273;60216
518;El Paso, TX;TX;31660;36858;34486;35997;37154;30243;0;0;21822;16459;*
519130;El Paso, TX;TX;0;0;0;0;*;*;*;*;*;*;*
52;El Paso, TX;TX;40644;39660;40124;40084;38343;37124;35577;32982;36168;33761;33150
522320;El Paso, TX;TX;45236;27193;27423;27718;29802;31036;23568;20610;31878;34079;*
54151;El Paso, TX;TX;58471;49677;46304;45335;47935;45640;40517;41768;40840;45897;43231
611420;El Paso, TX;TX;0;15947;0;0;0;20921;21554;0;0;31958;*
811212;El Paso, TX;TX;33601;30504;31307;33488;35311;27013;32920;26628;27141;25562;23145
811213;El Paso, TX;TX;0;0;0;0;0;0;0;0;0;0;*
10;Houston-Baytown-Sugar Land, TX;TX;231845;131774;226036;220267;124337;117823;111779;105638;103162;164886;94233
11;Houston-Baytown-Sugar Land, TX;TX;0;0;0;0;0;0;26329;0;23960;0;23365
323115;Houston-Baytown-Sugar Land, TX;TX;39173;39730;40670;40212;41624;40470;0;0;34635;0;36184
33411;Houston-Baytown-Sugar Land, TX;TX;117022;0;116255;0;0;0;0;0;0;0;*
334611;Houston-Baytown-Sugar Land, TX;TX;0;68240;0;0;64894;66961;63460;67973;72804;0;75042
423430;Houston-Baytown-Sugar Land, TX;TX;123305;122808;124854;115125;110775;108754;100550;94174;91227;0;97899
425110;Houston-Baytown-Sugar Land, TX;TX;0;0;0;0;0;0;0;0;53839;0;*
443120;Houston-Baytown-Sugar Land, TX;TX;86767;80367;63103;56740;54080;47438;47485;49411;48339;0;50533
454111;Houston-Baytown-Sugar Land, TX;TX;39985;32466;31607;35287;33498;41672;50040;56316;58244;0;46120
51;Houston-Baytown-Sugar Land, TX;TX;0;0;67399;66431;0;0;0;0;0;0;52077
511210;Houston-Baytown-Sugar Land, TX;TX;0;0;122863;120885;96503;87437;85011;78492;81266;0;72549
518;Houston-Baytown-Sugar Land, TX;TX;73737;73340;75731;0;67211;61373;60467;0;58317;0;57977
519130;Houston-Baytown-Sugar Land, TX;TX;57379;55384;50730;53626;*;*;*;*;*;*;*
